Unnamed: 0,message_id,timestamp,agent,buyer_userid,conversation_id,shopid,Date,is_buyer,is_seller,content,conversation_status,photo_img,order_time
2944,2945,2020-04-04 10:24:42,NO AGENT,B931591875,C242502563062942947,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:36:58
2945,2946,2020-04-04 10:24:47,NO AGENT,B931591875,C242502563062942947,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:36:58
2946,2947,2020-04-04 10:24:47,NO AGENT,B931591875,C242502563062942947,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:36:58
2947,2948,2020-04-04 22:21:01,NO AGENT,B931631237,C242671621452386156,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1463645photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 20:57:48
2948,2949,2020-04-04 19:10:34,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1092261photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 18:44:06
2949,2950,2020-04-04 19:10:34,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2950,2951,2020-04-04 19:16:15,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2951,2952,2020-04-04 19:16:36,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2952,2953,2020-04-04 19:16:41,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2953,2954,2020-04-04 19:16:43,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2954,2955,2020-04-04 19:16:58,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2955,2956,2020-04-04 19:17:00,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2956,2957,2020-04-04 19:21:03,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2957,2958,2020-04-04 19:21:04,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2958,2959,2020-04-04 19:21:06,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246412477689573376&shop_id=196642601""}",normal,NO IMG,2020-04-04 18:44:06
2959,2960,2020-04-04 19:44:22,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,closed,NO IMG,2020-04-04 18:44:06
2960,2961,2020-04-04 19:44:29,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2961,2962,2020-04-04 19:47:56,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2962,2963,2020-04-04 19:47:59,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2963,2964,2020-04-04 19:57:41,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2964,2965,2020-04-04 19:57:43,Beauregard,B931784551,C243330100181667043,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2965,2966,2020-04-04 19:08:55,NO AGENT,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2966,2967,2020-04-04 19:09:06,NO AGENT,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2967,2968,2020-04-04 19:10:31,NO AGENT,B931784551,C243330100181667043,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 18:44:06
2968,2969,2020-04-04 22:39:22,NO AGENT,B932092939,C244654616556145891,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1986534photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 22:27:44
2969,2970,2020-04-04 13:09:17,Montclair,B932132971,C244826552686939363,S1076522480,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P734752photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 08:54:22
2970,2971,2020-04-04 13:09:45,Montclair,B932132971,C244826552686939363,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2971,2972,2020-04-04 13:09:48,Montclair,B932132971,C244826552686939363,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2972,2973,2020-04-04 13:09:52,Montclair,B932132971,C244826552686939363,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2973,2974,2020-04-04 13:14:20,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2974,2975,2020-04-04 13:15:00,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2975,2976,2020-04-04 13:15:21,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2976,2977,2020-04-04 13:15:53,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2977,2978,2020-04-04 13:16:14,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2978,2979,2020-04-04 13:16:27,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2979,2980,2020-04-04 14:48:16,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2980,2981,2020-04-04 14:48:20,Lucretia,B932132971,C244826552686939363,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246343833264955392&shop_id=196642601""}",normal,NO IMG,2020-04-04 08:54:22
2981,2982,2020-04-04 10:49:47,NO AGENT,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2982,2983,2020-04-04 10:50:02,NO AGENT,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2983,2984,2020-04-04 10:50:02,NO AGENT,B932132971,C244826552686939363,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:54:22
2984,2985,2020-04-04 11:45:16,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1613389photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 10:41:03
2985,2986,2020-04-04 11:46:43,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2986,2987,2020-04-04 12:02:15,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2987,2988,2020-04-04 12:22:42,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2988,2989,2020-04-04 12:27:49,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2989,2990,2020-04-04 12:27:52,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2990,2991,2020-04-04 12:27:54,Marlborough,B932148843,C244894722407861475,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246308491011633152&shop_id=196642601""}",normal,NO IMG,2020-04-04 10:41:03
2991,2992,2020-04-04 10:54:58,NO AGENT,B932148843,C244894722407861475,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2992,2993,2020-04-04 10:55:13,NO AGENT,B932148843,C244894722407861475,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2993,2994,2020-04-04 10:55:13,NO AGENT,B932148843,C244894722407861475,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:41:03
2994,2995,2020-04-04 04:33:39,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P282771photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 03:14:42
2995,2996,2020-04-04 04:33:39,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
2996,2997,2020-04-04 04:48:33,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
2997,2998,2020-04-04 04:49:07,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
2998,2999,2020-04-04 04:49:13,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
2999,3000,2020-04-04 04:49:44,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3000,3001,2020-04-04 04:50:13,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3001,3002,2020-04-04 04:50:18,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3002,3003,2020-04-04 04:50:36,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3003,3004,2020-04-04 05:00:42,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3004,3005,2020-04-04 05:00:48,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3005,3006,2020-04-04 05:17:56,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3006,3007,2020-04-04 05:21:05,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3007,3008,2020-04-04 05:21:10,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3008,3009,2020-04-04 05:29:35,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3009,3010,2020-04-04 05:29:37,Bromfield,B932464160,C246248998610734307,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246203228192833536&shop_id=196642601""}",normal,NO IMG,2020-04-04 03:14:42
3010,3011,2020-04-04 04:31:54,NO AGENT,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3011,3012,2020-04-04 04:31:54,NO AGENT,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3012,3013,2020-04-04 04:32:14,NO AGENT,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3013,3014,2020-04-04 04:32:35,NO AGENT,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3014,3015,2020-04-04 04:33:29,NO AGENT,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3015,3016,2020-04-04 04:33:35,NO AGENT,B932464160,C246248998610734307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 03:14:42
3016,3017,2020-04-04 22:47:26,NO AGENT,B932465787,C246255986409262956,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1834232photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 21:55:06
3017,3018,2020-04-04 22:49:03,NO AGENT,B932465787,C246255986409262956,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:55:06
3018,3019,2020-04-04 23:05:05,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1183798photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 22:22:37
3019,3020,2020-04-04 23:05:05,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3020,3021,2020-04-04 23:05:20,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3021,3022,2020-04-04 23:05:24,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3022,3023,2020-04-04 23:07:26,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3023,3024,2020-04-04 23:07:33,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3024,3025,2020-04-04 23:09:31,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3025,3026,2020-04-04 23:10:14,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3026,3027,2020-04-04 23:11:39,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3027,3028,2020-04-04 23:11:41,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3028,3029,2020-04-04 23:11:52,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3029,3030,2020-04-04 23:12:03,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3030,3031,2020-04-04 23:13:11,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3031,3032,2020-04-04 23:13:32,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3032,3033,2020-04-04 23:13:46,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3033,3034,2020-04-04 23:13:57,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246471078056747008&shop_id=196642601""}",normal,NO IMG,2020-04-04 22:22:37
3034,3035,2020-04-04 23:14:10,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3035,3036,2020-04-04 23:14:21,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3036,3037,2020-04-04 23:14:53,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3037,3038,2020-04-04 23:15:15,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3038,3039,2020-04-04 23:15:18,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3039,3040,2020-04-04 23:15:21,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3040,3041,2020-04-04 23:17:16,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3041,3042,2020-04-04 23:17:20,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3042,3043,2020-04-04 23:17:23,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3043,3044,2020-04-04 23:17:27,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3044,3045,2020-04-04 23:17:56,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3045,3046,2020-04-04 23:18:15,Sepoy,B932588107,C246781346922171619,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3046,3047,2020-04-04 23:04:30,NO AGENT,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3047,3048,2020-04-04 23:04:40,NO AGENT,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3048,3049,2020-04-04 23:04:49,NO AGENT,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3049,3050,2020-04-04 23:05:02,NO AGENT,B932588107,C246781346922171619,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:22:37
3050,3051,2020-04-04 09:44:57,NO AGENT,B932741581,C247440512732957923,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1153912photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 08:58:10
3051,3052,2020-04-04 21:36:21,NO AGENT,B932764375,C247538412217502947,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P458375photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 21:00:43
3052,3053,2020-04-04 08:23:47,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1140087photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 07:55:36
3053,3054,2020-04-04 08:23:52,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:55:36
3054,3055,2020-04-04 08:30:31,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:55:36
3055,3056,2020-04-04 08:30:38,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:55:36
3056,3057,2020-04-04 09:20:35,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:55:36
3057,3058,2020-04-04 09:38:27,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:55:36
3058,3059,2020-04-04 09:38:30,Marlborough,B880903646,C24798277215784163,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:55:36
